Date,MSFT,KO,XOM,IBM,CVX,AAPL,UTX,PG,CAT,WBA,BA,PFE,JNJ,MMM,MRK,DIS,MCD,JPM,WMT,NKE,AXP,INTC,TRV,VZ,HD,C,CSCO,GS,V,UNH
20151223,445885303.66,189920174.95,333826078.41,134399029.6989,176553890.97,605536699.91,85420122.3,217428194.16,40692334.26,93420698.8,96517895.04,201009257.68,286351034.56,93071177.08,148001908.14,174509469.68,109085724,245641804.9,195850996.78,87265386.78,68867692.62,165165000,34440632.99,191033587.35,168767639.91,156784243.7,139084564.6,78034761.2,152912483.52,113124388.52
20151224,444687116.71,189354806.9,330245950.87,134117707.5,173241505.85,598970930.61,85420122.3,217074519.67,40395394.92,93865817.76,96162803.52,201379667.86,286987431.68,93089648.47,147638747.55,175005423.08,108874531.1,245163258,195017451.86,85672080,69054699.36,165280500,34458886.13,190057057.83,168501372.22119,157022562.9,138983043.02,77830023.92,152328550.92,112790800.72
20151228,446923732.35,189137357.65,327789816.86,133496837.1,170060863.32,592262101.34,85233847.89,217428194.16,39929607.72,93192711.04,96839480.66016,200144967.26,285603959.68,93108119.86,147610812.12,177303340.5,109039812.5,244353409.4,194760976.5,86526360,68661000.96,165044250,34522772.12,190219812.75,168222438.40119,156039496.2,138627717.49,77467468.32,152854090.26,112781269.64
20151229,451716480.15,190094134.35,329538251.24,135601975.8,171735876.25,602907516.38,86280532.67,218625246.28,40284770.46,94256653.92,98722149.09984,202676103.49,287845184.32,94136360.57,149007583.62,177022300.24,110251876.1,246893389.1,197518086.62,87136560,69438555.3,167454000,34991269.38,192091494.33,169515689.7,157826890.2,140962713.83,78282152.08,154177670.82,114201400.56
20151230,449799381.03,189485276.45,325167165.29,135175127.4,169552713.33,595034344.84,85952334.9,217836280.11,39993653.46,93789821.84,98092357.44,202182223.25,287153448.32,93532961.83,148756164.75,175798948.52,109664208.9,245126446.7,197742502.56,85767000,69054699.36,165327750,34769189.51,190301190.21,169071944.02881,155801177,139744454.87,77633813.09464,152503730.7,113343603.36
20151231,439679000,186832395.6,324501095.05,133506538.2,169308048.52,583612701.62,85216107.47,216040701.93,39568622.64,91860700.785,96872986.56,199280676.84,284220487.68,92751006.32,147554941.26,173715944.24,108479692.2,243065013.9,196276040.9,84750000,68454309.3,162776250,34334156.34,188063310.06,167677262.25,154162732.5,137840925.245,76874583.28,150111286.05,112123625.12
20160104,434290000,184396964,322461254.94,131886454.5,167218987.45,584111705.45,84772596.97,213211306.01,39586089.66,89589938.35,94132752,197243420.85,278022533.12,90398988.81713,146605136.64,170244270.44,107965483.4,234193490.6,196788343.78,83421120,66525187.14,160602750,33454963.43,186639204.51,166181175.34881,152315758.7,134059246.39,75556587.04,146530294.7,110998957.68
20160105,436271250,185049311.75,325208794.68,131789453.2011,168649335.57,569474259.77,84905650.12,213891449.26,39172703.52,87238269.89,94514649.57984,198663326.54,279184649.6,90793045.13713,148476810.45,166805660.2,109453016,234598414.9,201463107.56,84587280,65501571.3,159846750,33607072.93,189202594.5,165369706.15119,151511431.4,133450116.91,74255652.24,147633627.17,111208641.44
20160106,428346250,184049045.2,322502884.33,131129768.7,161986924.59,558329840.9,82599395.52,211823813.78,38555535.48,85900623.61,93013878.72,195144429.83,277773508.16,88964377.52713,146437524.06,165912944.08,108718432,231211775.3,203480300.15,83380440,63405127.32,156303000,33172039.76,185215098.96,163658079.48,149306978.8,132028814.79,72442874.24,145697956.17,110074442.92
20160107,413447250,181004755.7,317340839.97,128888814.6,156246711.74,534765771.15,81517229.9,209973824.14,37228041.96,87561893.99,89114565.14016,193847994.2,274536183.68,86797061.61,145152494.28,164491211,106202481.8,221861705.1,208219101.79,81156600,62834264.64,150444000,32381070.36,184197880.71,158992277.4,141680764.4,128983167.39,70216356.32,142833163.09,106833875.72
20160108,414715250,180526367.35,310929913.91,127695579.3,154571698.81,537602767.68,80186698.4,206681930.81,36849589.86,87432444.35,87091226.85984,191378593,271603223.04,86501525.52713,142694176.44,164077916.5,106037200.4,216892179.6,203448281.22,79827720,62627572.98,148884750,32244171.81,182407576.59,157090455.9,137420808.7,125785237.62,69926311.84,141071702.48,104994377.28
20160111,414477500,180830796.3,306766974.91,129247755.3,152012128.49,546307762.99,80275400.5,208586331.91,35789923.98,87400081.94,87238623.33984,191810738.21,269970726.08,86483054.13713,143169078.75,165185545.76,107148258.7,216560877.9,205625568.46,80749800,63040956.3,151483500,32487547.01,183465483.57,159474072.18,139565681.5,128272516.33,70689811.28,143084800.32,104441574.64
20160112,418281500,183179248.2,313053012.8,128927609.2989,154609339.55,554236516.68,80275400.5,208151040.23,35865614.4,88263079.54,88384289.28,191378593,271824578.56,86729333.18,144593785.68,167731439.88,107836931.2,217039424.8,203704432.66,81278640,63385442.4,154413000,32849567.62,182814463.89,161642148.69,139655051.2,128678602.65,70681284.82536,144710763.96,106995904.08
20160113,409247000,182005022.25,314926335.35,127249328.7,153066069.21,539986938.37,78794075.43,206355462.05,35452228.26,86224247.71,85838350.08,187489286.11,268448906.88,85411707.36,141520888.38,162804969.44,105706637.6,211075994.2,198261214.56,79705680,61859861.1,150774750,32265467.14,179640742.95,153920753.4,134620558.1,124871543.4,67814962.90536,141497550.1,104107986.84
20160114,420896750,182135491.8,329371733.68,128937320.1,160857702.39,551796900.16,78953739.21,207171633.95,36255711.18,88317016.89,86561932.8,192057678.33,273623092.16,86926355.18287,144705527.4,163846471.58,107083982.6,214241766,201911372.58,79339560,62292929.34,154696500,32545348.62,182570331.51,151663925.22,135186566.2,125176108.14,68838645.04,142852519.8,105566242.08
20160115,404095750,180482877.5,322960807.62,126143403.3,157470035.79,538545346.79,75955608.23,203988563.54,34858349.58,86224247.71,84170089.92,190205627.43,268393568,85393235.97,142861789.02,155233414.2,105761731.4,209971655.2,198293233.49,78051360,61918915.86,140616000,31973416.9,180780027.39,151169451.63,126517705.3,119896985.98,66373266.96,139039247.93,104146111.16
20160119,400688000,182309451.2,318048539.6,124280792.1,153404835.87,535939392.78,75609670.04,208749566.29,34369273.02,87054882.9,84458183.04,189464807.07,269777040,85208522.07,143420497.62,155349136.66,107892025,209861221.3,200310426.08,79081920,61653169.44,140805000,32174201.44,182570331.51,151841428.56,124938840.6,121064484.15,66889379.78536,138187552.69,107300898.64
20160120,402510750,179960999.3,304643876.02,118217604.6,148643282.26,536660188.57,75245991.43,206301050.59,34241181.54,85706449.15,81831845.76,189279601.98,264934888,84328058.63713,141213598.65,152985092.12,106312669.4,204339526.3,194803170.12,80058240,62037025.38,139812750,31532299.35,180739338.66,147657421.26,120619305.1,116242209.1,65579910,136813226.28,109407267.32
20160121,400054000,180004489.15,308473779.9,119236220.1,152539098.85,533943342.9,75902386.97,208722360.56,34753547.46,85199438.06,82676025.6,188785721.74,265460607.36,84820616.72287,142247209.56,155431795.56,108204223.2,203382432.5,198133138.84,82119360,61653169.44,140143500,31243291.3,186639204.51,152424653.82,119606448.5,116242209.1,64684180.13464,138516616.76,108177758
20160122,413577453.87,182918309.1,318756239.23,118838475,157225370.98,562331607.86,76594263.35,210463527.28,35504629.32,87205907.48,83486706.24,189588277.13,267701832,85904277.76,143448433.05,160192948.2,108718432,209640353.5,200726672.17,82553280,54192584.76,141395625,31377147.66,191399785.92,155645071.56,122317329.4,118065240,66906436.96,140723281.7,108968837.64
20160125,409622802.37,183353207.6,307974227.22,118431028.8,152237972.93,551353333.52,75308082.9,209076035.05,33717170.94,84908176.37,83084715.84,188291841.5,266733401.6,84703643.56713,142247209.56,157531331.62,109453016,204891695.8,203160110.85,82309200,54153214.92,139860000,31054675.52,191359097.19,154313796.51,117819054.5,117054840,64458120.32,138865037.54,108063385.04
20160126,412628337.51,183005288.8,319297421.3,118925784.9,158316952.44,554402854.17,75973348.65,214408358.13,34444963.44,85695661.68,85764645.14016,189341337.01,279959393.92,89142928.14,143727787.35,159151446.06,110582438.9,210118900.4,204921152,82865160,54222112.14,141466500,31410611.75,196323122.25,154935058.2,120649095,119833440,65878485.2,139136031.48,108616187.68
20160127,405114499.66,183048778.65,313427677.31,117344505.6,156754861.73,517974943.86,76115272.01,214381152.4,33955886.88,84627702.15,78106734.72,188415311.56,282670999.04,89617027.15,140710760.91,155927748.96,110986460.1,209971655.2,204761057.35,80790480,53661091.92,140852250,31428864.89,199496843.19,154136293.17,120827834.4,118368360,65567113.92,137258430.61,107062621.64
20160128,411718767.665,185136291.45,320504673.61,118566844.2,161704619.04,521689814.47,76682965.45,217156136.86,35562852.72,83721554.67,79064811.84,186439790.6,282975362.88,90706845.31713,137442315.6,154621738.34,112372987.4,210855126.4,205625568.46,82987200,52046928.48,141608250,31781758.93,199415465.73,155036488.68,120321406.1,116726460,66991744.16,134200070.43,106157169.04
20160129,435723502.27,186658436.2,324084801.15,121060026.9,162739739.39,539709709.22,77782871.49,220935996.54,36238244.16,85997710.84,80485177.92,188230106.47,288979631.36,92008830,141548823.81,157301657.34,113658509.4,219027235,212477619.48,83707112.97,51841500,146569500,31673136,203527810,159448714.56,125751514,120187080,68911156.16,142956068.19,109759917.28
20160201,432717967.13,187006355,317590616.31,121098831.3,160518935.73,534664138.69,77667558.76,219394393.92,36506071.8,86375272.29,81443255.04,186254585.51,288785945.28,90625650.9,141772307.25,156201760.55,114420640.3,216671311.8,216127777.5,85259494.52,53004300,145624500,31664259,206745480,160399625.31,125456184,118620960,68096468.13464,142744963.78,110455686.12
20160202,419193059,184570923.4,310513620.01,119265323.4,152896685.88,523852201.84,75769333.82,216960284.52,35324136.78,84142266,78736519.68,186069380.42,286129679.04,90101627.1,140822502.63,152869237.44,113814608.5,209934843.9,214078565.98,84436057.35,51996540,140805000,31374277,203283430,158827452.87,119372386,115337160,64705511.2,140864215.4,108539939.04
20160203,412549244.48,185788639.2,326707452.72,120992119.2,159257970.94,534220572.05,76248325.16,219340302.6,36837945.18,82858557.07,81650950.08,183167834.01,288149548.16,92935011.6,139816827.15,156185344.18,111537398.1,211333673.3,212189449.11,84355063.53,52432590,138631500,31628751,206175260,156950988.99,119195188,116701200,65123512.21464,142744963.78,107462927
20160204,411283756,184962332.05,332327420.37,123834541.5,159577917.23,535606717.8,78164290.52,218258476.2,38404154.64,83268480.93,82816722.24,179031587,287485481.6,93495595.2,135738254.37,156661418.91,110793631.8,214977992,212669733.06,81223302.49,52694220,140663250,31806291,205401390,153553067.91,120465107,118924080,66748622.90536,141401572.08,108844933.6
20160205,396730638.48,184570923.4,333368155.12,124727052.4011,155983226.56,521301693.66,77915924.64,219610759.2,38497312.08,81121774.4,82113239.04,179216792.09,278188549.76,93513875.1,137945153.34,154149714.3,105963742,212585257.5,214526831,77173611.49,52306620,137184960,31451211,207600810,147619384.83,117718538,115640280,66740087.92,137294631.74,106481225.76
20160208,390798661.23,185484210.25,337864129.24,123184567.8,161836361.63,526790830.83,76975682.38,223451242.92,37600671.72,78651443.77,80042988.48,176315245.68,282228288,93775880.9067,136408704.69,151227600.44,106560591.5,208131090.2,214206641.7,74298330.88,50775600,136145680,31247040,206664020,141812489.85,111664273,115842360,63660498,130059507.87,104860942.16
20160209,389770451.84,188311050.5,333368155.12,120361547.7,156058508.04,526679939.17,77383712.04,223505334.24,37222219.62,80830512.71,79647697.92,179648937.3,282145279.68,94287730.2933,137330573.88,151555927.84,107442092.3,206879506,210716578.33,75162264.96,50998470,136098440,31341728,204260950,144360930.66,110778283,114427800,63233962,131134221.23,105947485.28
20160210,393171452.13,185049311.75,330329209.65,116597520.9,156284352.48,522687839.41,77135346.16,220746676.92,36180020.76,81995559.47,77959338.24,182056603.47,281481213.12,92892358.5,138364184.79,145859447.45,107928754.2,204376337.6,210652540.47,77497586.77,50669010,133358520,31282548,203568540,144956834.73,110482953,113720520,62798895.28,134627039.65,107453395.92
20160211,393013266.07,184440453.85,331369944.4,114327463.5,156190250.63,519527427.1,75095197.86,216094823.4,35754989.94,81477760.91,72653064.96,179834142.39,281398204.8,91807751.1,136464575.55,148256237.47,107184987.9,195357569.1,209147650.76,75594232,49525590,133311280,30705543,201165470,143612880.87,103306434,124683360,60009349.84,131402899.57,105432806.96
20160212,399419801.5,187484743.35,337322947.17,117422114.4,160782420.91,521135356.17,76239454.95,219042800.34,36768077.1,83149818.76,72780361.92,181254048.08,281730238.08,93812452.8933,136967413.29,149635212.55,108286863.9,211628163.7,211901278.74,76161188.74,51027540,135295360,31806291,204098030,147479917.92,110866882,126356558.31,62329705.68,135145205.02,106576536.56
20160216,404086290.27,188571989.6,338113905.58,119071301.4,159615557.97,535828501.12,76709576.08,220340992.02,37967479.14,82578082.85,75440198.4,184032124.43,283113710.08,94769094.9,139062570.54,152524493.67,109434651.4,214793935.5,211004748.7,78010547.63,51531420,135956720,31770783,204627520,151423027.83,114853837,130030006.64,63562394.72,136450214.1,109750386.2
20160217,414605663.26,189137357.65,341360998,122330871,166202687.47,544034483.96,78164290.52,222991466.7,39161058.84,84314865.52,77945938.56,182920893.89,283611760,95433264.6,141353275.8,156776333.5,108938807.2,216340010.1,211677146.23,78523508.49,51948090,139216280,32306362,204953360,153679856.01,117482274,133149921.66,64381343.84,138235005.93,112752676.4
20160218,412786523.57,189659235.85,343234320.55,128491069.5,163229069.01,533721559.58,78377175.56,221720320.68,38497312.08,82578082.85,78770018.88,182427013.65,288426242.56,95530757.4,140571083.76,156234593.29,107589009.1,212806125.3,205305379.16,79103964.2,52471350,138980080,32208715,207478620,152107683.57,114942436,132998958.03,63012163.28,136718892.44,111942534.6
20160219,409860081.46,190355073.45,343442467.5,129102238.8,162796200.5,532501751.32,78261862.83,221206453.14,38089748.28,83678404.79,77155357.44,182056603.47,288204887.04,95329678.5,140012375.16,155971931.37,107001341.9,212842936.6,207034401.38,80062391.07,53013990,135626040,31983831,207152780,154288438.89,115149167,133602812.55,62662403.76,137275440.43,112161749.44
20160222,416424802.95,191094400.9,342984544.21,129771614.7,167162526.34,537159201.04,81934129.77,222126005.58,39190170.54,85005263.6,78649421.76,185513765.15,289837384,96091341,141828178.11,158204557.69,108048124.1,215603784.1,210140237.59,81223302.49,53905470,138649400,32356665,208008110,155759180.85,116714416,134005382.23,63464287.17464,140211710.86,115583407.16
20160223,404798127.54,190007154.65,338155534.97,128442554.2989,159803761.67,525016564.27,81251123.6,221260544.46,38299352.52,84929751.31,78321129.6,184958149.88,287983531.52,95159066.1,141185663.22,156579337.06,107341087,206585015.6,212861846.64,81277298.37,53401590,136051200,31930569,206215990,157889220.93,112875126,131439000.52,61809331.76,138465301.65,115469034.2
20160224,406221802.08,190963931.35,339362787.28,128830608,160481294.99,532834426.3,83034035.81,220584402.96,38357575.92,85684874.21,77443450.56,185328560.06,290418442.24,95798862.6,141241534.08,156661418.91,107488003.8,206658638.2,214911058.16,81533778.8,52946160,137893560,32099232,206989860,159258532.41,112491197,132445424.72,62086580.16,137889562.35,114563581.6
20160225,412074686.3,192051177.6,341402627.39,130479795,160537756.1,536493851.08,86990149.47,222693964.44,38701093.98,86213460.24,78267530.88,188847456.77,294347502.72,96877382.7933,142470693,157022579.05,108690885.1,209861221.3,217856799.72,84206574.86,53672910,139924880,32332993,208171030,160843383.66,114056446,133854418.6,63233962,140614728.37,115516689.6
